listing_id,artist,title,label,catno,format,release_id,status,price,listed,comments,media_condition,sleeve_condition,accept_offer,external_id,weight,format_quantity,flat_shipping,location
923687736,Alphonse Mouzon,The Man Incognito,Blue Note,BN-LA584-G,"LP, Album",276069,For Sale,6.95,2019-05-21 01:21:34,"[Jazz] Vinyl is used, but plays nice!  Clean labels.  Picture cover has significant ring wear and edge wear. no slices.  stored in plastic sleeve.  [Anon]",Very Good (VG),Good Plus (G+),Y,,0,1,0.0,
927951555,The Amalgamation Of Soundz,Alone,Compost Records,COMPOST 094-1,"12""",10491,For Sale,6.95,2019-05-21 01:21:34,"[House-FutureJazz] VG++ Vinyl is nice and clean, has minor surface marks. Plays great! Clean center labels. Original cover with banner sticker is very nice, stored in plastic sleeve.[J-Anonymous]",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
919862676,AMG,Vertical Joyride,Select Records,0-62389,"12""",1562392,For Sale,9.95,2019-05-21 01:21:34,"[HipHop] VG+++ Vinyl is clean shiny excellent. closer to -NM! Plays and sounds fantastic! ""Cool Air"" written on otherwise Clean center labels. Generic black cover is nice with minor wear. [SKlee]",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
927661295,Anklepants,Pollen,Detroit Underground,DU35,LP,11948630,For Sale,14.95,2019-05-21 01:21:34,[Techno3] New Item!  Picture cover is sharp!! ANKLEPANTS!!  Wild Electro Synth Techno and Breaks!,Mint (M),Mint (M),Y,,0,1,0.0,
897048798,Anthony Naples,Take Me With You,ANS,ANS2000,"LP, Album",13076529,For Sale,24.95,2019-05-21 01:21:34,[House-Deep] New Item!  Never Sealed. Picture cover is sharp!  stored in plastic sleeve.  Really Fantastic Album! ,Mint (M),Mint (M),Y,,0,1,0.0,
927932789,Art Konik,Mingpark,Comet Records,COMET 014,"12""",607494,For Sale,7.95,2019-05-21 01:21:34,[FutureJazz-House] VG+++ Vinyl and cover are clean excellent. stored in plastic sleeve. [J-Anonymous],Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
922506623,Assrash,Up The Punx,"Profane Existence, Skuld Releases","EXIST 32?, SKULD 32?",LP,1539715,For Sale,14.95,2019-05-21 01:21:34,"[Rock-Anon] VG++ Vinyl and cover are excellent..  minor surface sweep to vinyl, plays great!  clean center labels. Picture cover and insert are also excellent.  minimal wear.  stored in plastic sleeve.  ",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
925295599,Asylum M.D.,Untitled,Disturbance Records (UK),Disturbance 03,"12""",187632,For Sale,14.95,2019-05-21 01:21:34,"[Hardcore] VG++ Vinyl is nice and clean, minor surface marks. plays fantastic!  BANGIN!  Clean center labels..  in plastic sleeve, ho hard cover.  [DDMS] ",Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
927953136,Azymuth,Partido Novo (Newly Broken),Far Out Recordings,FARO 069,"12""",109635,For Sale,8.95,2019-05-21 01:21:34,"[House-Latin] VG+++ Vinyl is excellent, Sounds fabulous! Clean center labels. Far Out cover is also VG++ excellent, stored in plastic sleeve. [J-Anonymous]",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
927952930,Baby Mammoth,Tasty Maloney / Pigs In Space,Pork Recordings,PORK 074,"12""",152838,For Sale,5.99,2019-05-21 01:21:34,"[FutureJazz] Vinyl looks like hell, tons of surface sweep marks... But is cleaned and play tested, sounds VG-VG+ nice with minimal static.  Clean center labels.  Generic black cover is worn, yet solid. [J-Anonymous]",Very Good (VG),Generic,Y,,0,1,0.0,
927343023,Black II Basic,The Long Time Coming EP,Chillifunk Records,CF 036,"12"", EP",49147,For Sale,5.99,2019-05-21 01:21:34,"[House-FutureJazz] VG+++ Vinyl is excellent, minor surface marks.  Sounds fabulous!  Clean center labels.  Printed cover is also VG++ excellent, stored in plastic sleeve. [J-Anonymous] ",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
922500540,Bobby McFerrin,Spontaneous Inventions,Blue Note,BT-85110,"LP, Album",1760290,For Sale,7.95,2019-05-21 01:21:34,"[Jazz-Anon] VG appearance, conservative grade.. minor sleeve/play scuffs, play tested, all sounds VG+ fabulous! Clean center labels. Picture cover is VG+ with minimal wearand slightly soft corners. stored in plastic sleeve.",Very Good (VG),Very Good Plus (VG+),Y,,0,1,0.0,
927932723,The Boyz From Brazil,O Nosso Amor,¡Ya Basta!,YAB 004,"12""",206245,For Sale,7.95,2019-05-21 01:21:34,[FutureJazz-House] VG+++ Vinyl and cover are clean excellent. stored in plastic sleeve. [J-Anonymous],Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
927673563,Butane,Little Helpers Mixed: Volume One,Little Helpers,LITTLEHELPERSCD01,"CD, Comp, Mixed",3414187,For Sale,6.95,2019-05-21 01:21:34,Factory Sealed!! ,Mint (M),Not Graded,Y,,0,1,0.0,
926834857,The Cause Of Spite / Cal & Curley,The Search For Mr. Orange,Audio Illusion Recordings,AIR 3012,"12""",98401,For Sale,39.95,2019-05-21 01:21:34,"[Hardcore] Vinyl has significant surface marks, yet is cleaned and play tested, sounds VG+ BANGIN!  minimal static near intros.  Clean center labels.  White paper sleeve, no hard cover. [DDMS]",Very Good (VG),Not Graded,Y,2 copies - 1 saved for SpeedSick,0,1,0.0,
919183658,Chrissy,Cool Ranch Vol. 3,Cool Ranch,RANCH 003,"12"", EP, Ltd, W/Lbl",10877090,For Sale,12.95,2019-05-21 01:21:34,[CoolRanch] New Item! Generic black cover is excellent with one creased corner.. Summer / Autumn 2017 Dopeness!  Remixes by Nautiluss!!  and THE Paul Johnson!!!,Mint (M),Generic,Y,,0,1,0.0,
923689640,Christ On A Crutch,Crime Pays When Pigs Die,New Red Archives,NRA23,"LP, Album, Red",2856611,For Sale,16.95,2019-05-21 01:21:34,[Rock-Anon] Red vinyl is Like New!  Clean and sounds fantastic!  Clean center labels.  Printed inner sleeve is also Like New!  Picture cover is sharp in open shrink wrap with colored vinyl sticker.  stored in plastic sleeve.,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
925815742,Christoph Fringeli / Pure,Fuel For The Fire / Fight 'Em,Sub/Version,SUB/VERSION 004,"12""",136728,For Sale,5.99,2019-05-21 01:21:34,[Hardcore] VG vinyl has surface marks and plays with some static.  Cleaned and still sounds great!  Clean center labels.  Generic black cover. [DDMS],Very Good (VG),Generic,Y,,0,1,0.0,
922500754,The Communards,Communards,"MCA Records, London Records",MCA-5794,"LP, Album",9544299,For Sale,7.95,2019-05-21 01:21:34,"[Synthpop-Anon] VG+ appearance, conservative grade.. minor sleeve/play scuffs, play tested, all sounds fabulous! Clean center labels, as pictured with logo on right. Picture cover is VG-VG+ with minimal wear and slightly soft corners.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
927925451,Coxless Pair,Not Funny Any More / Insight,Cosmic Sounds,CS12-06,"12""",299840,For Sale,7.95,2019-05-21 01:21:34,[FutureJazz-House] VG+++ Vinyl and cover are clean excellent. stored in plastic sleeve. Jazz Fatties!  [J-Anonymous],Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
922505656,Cro-Mags,Hard Times: Live At Wellingtons,Not On Label (Cro-Mags),none,"LP, Ltd, Unofficial",3154743,For Sale,25.95,2019-05-21 01:21:34,[Rock-Anon] VG++ Vinyl and cover are excellent..  Limited to 300 Second Press as pictured.  ,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
927676577,Curtis Chip,Eating Paste,Zod,zod.13,"12""",171511,For Sale,6.5,2019-05-21 01:21:34,[IDM-EXP] VG+ Vinyl is nice with some surface marks.  plays great 1  DJ mark on center label  Clean cover stored in plastic sleeve. [DDMS] ,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
923691152,Dayglo Abortions,Feed Us A Fetus,Toxic Shock,TXLP06,"LP, Album",1913600,For Sale,25.95,2019-05-21 01:21:34,[Rock-Anon] VG++ Vinyl and cover are excellent.  Clean and plays fabulous!  Clean center labels.  Picture cover is also VG+++ with minimal scuffs to bottom corners.  stored in plastic sleeve.  ,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
919522762,De La Soul,The Impossible: Mission TV Series: Pt. 1,"Red Lion Entertainment, AOI Records",ROAR 501,"2xLP, Album",1160138,For Sale,38.95,2019-05-21 01:21:34,[HipHopLP] Like New! Both vinyl are shiny excellent.   Picture cover is excellent with minimal wear.  stored in plastic sleeve.   [SKlee],Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,2,0.0,
925767412,Death,The High Costs Of Living,Trope Recordings,TROPE010,"12""",1257765,For Sale,12.95,2019-05-21 01:21:34,"[Hardcore] WOW!  vinyl is very nice, VG++ shiny clean, minor surface marks.  play tested and sounds fantastic!  No markings.  Clean center labels.  New Replacement cover is sharp!  [DDMS]",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
927659308,Deep88,Don't Believe The House Hype EP,Juice Records US,JUICE983-15,"12"", EP",7424157,Draft,11.95,2019-05-21 01:21:34,[House-Deep] New Item!  Sharp!  Deepnees inside!! ,Mint (M),Generic,Y,,0,1,0.0,
927659062,Deep88,I Have To Buy Another Mixer,Juice Records US,JUICE754-16,LP,9087395,Draft,11.95,2019-05-21 01:21:34,[House-Deep] New Item!  Sharp!  Deepnees inside!! ,Mint (M),Generic,Y,,0,1,0.0,
926806239,Delicate Instruments,Memory-1,Shewey Trax,shew-27,"12"", Ltd, 180",13427734,For Sale,12.95,2019-05-21 01:21:34,[House-Deep]  New Item!  Factory sealed.  Sharp!  Freshy Cali Goods!!,Mint (M),Mint (M),Y,5 copies,0,1,0.0,
927295774,Delta 9,Wehrmacht,Industrial Strength Records,IS031,"12""",43594,For Sale,14.95,2019-05-21 01:21:34,"[Hardcore] VG/VG+  Vinyl has minor groove wear and sweep, but is cleaned and sounds BANGIN!!!  Clean center labels...  White cover with orig. hype sticker is also VG with overall wear... MIDWEST HARDCORE!!!  Chicago!  [DDMS]",Very Good (VG),Very Good (VG),Y,,0,1,0.0,
927954600,The Detroit Experiment,The Way We Make Music,Ropeadope Records,PR 300966,"12"", Promo",462291,For Sale,9.95,2019-05-21 01:21:34,[CarlCraig] VG+++ Vinyl is shiny clean..  sounds great!  Clean center labels.  Original black cover with hype sticker is also VG+++ clean and sharp!  [J-Anonymous],Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
927954397,DJ Brame,Swingset EP,G-Swing,GS 004,"12"", EP",66879,For Sale,9.95,2019-05-21 01:21:34,"[House-Jamz] VG+++ Swing House Jamz!  Vinyl is clean excellent, minimal surface marks.  Clean labels.  sounds fantastic!  G-Swing cover is clean! [J-Anonymous]",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
919522040,DJ Diamond,Flight Muzik,Planet Mu,ZIQ302,"2x12"", Album",3058762,For Sale,21.95,2019-05-21 01:21:34,[Ghetto] Still Factory Sealed!  Picture cover has dented corners and one dog ear/creased corner.  Download card not used.  [SKlee],Mint (M),Very Good Plus (VG+),Y,,0,2,0.0,
919930248,DJ Discipline,Constant Dropping,Osman,OSM006,"12""",13154620,For Sale,16.95,2019-05-21 01:21:34,[Wall] New Item! Never Sealed. Picture cover is sharp! stored in plastic sleeve.   Killer Trax!! ,Mint (M),Mint (M),Y,,0,1,0.0,
919184199,DJ Pap Feat. Cei-Bei,You're Too Close,CityDeep Music,CD003,"12""",706848,For Sale,4.19,2019-05-21 01:21:34,[House-Deep] VG+++ Vinyl is very nice and clean.. sounds great! closer to -NM.. unmarked center labels. Picture cover is also VG+++ nice with minimal wear MR.V Remix!! [Janke],Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
920438156,DJ Speedsick,Nothing Lasts,BANK Records NYC,BNK-019,"Cass, Album, Ltd",13123782,Sold,9.95,2019-05-21 01:21:34,Madison WI!  DJ Speedsick at it again!  ready to blow your mind!  First Edition!  Mega Limited!!  ,Mint (M),Mint (M),N,9 copies,0,1,0.0,
926445921,DJ Speedsick,Nothing Lasts,BANK Records NYC,BNK-019,"Cass, Album, Ltd",13123782,Sold,9.95,2019-05-21 01:21:34,Madison WI! DJ Speedsick at it again! ready to blow your mind! First Edition! Mega Limited!!,Mint (M),Mint (M),N,,0,1,0.0,
927358356,Djinji Brown,Djinji Brown EP,R2 Records,R2004,"12""",308146,For Sale,7.95,2019-05-21 01:21:34,[House-Deep] VG+++ Vinyl is clean shiny excellent.  plays fabulous!  Clean center labels.  Generic white cover is also VG++ stored in plastic sleeve.  [J-Anonymous],Very Good Plus (VG+),Generic,Y,,0,1,0.0,
924127311,Doormouse,Stanley Yershinowski Presents... Xylophone Jism As The Ridiculator,"Addict Records, Cock Rock Disco","addict 019, Vrock003",LP,477438,For Sale,12.95,2019-05-21 01:21:34,[Addict-Distort] Vinyl is Like New! Clean unmarked center labels. Picture cover is also VG+++ glossy excellent with minimal wear to corners..  Now stored in plastic sleeve. [DDMS],Near Mint (NM or M-),Very Good Plus (VG+),Y,3 copies,0,1,0.0,
925767204,Doormouse,Unibomber Ate A Donkey Dick E.P. (2006 Version),Distort Records,Distort 005,"12"", RP",1293649,For Sale,14.95,2019-05-21 01:21:34,"[Addict-Distort] VG+ Vinyl is very nice and clean, minor surface marks.  play tested and sounds fantastic, Clean center labels.  black paper sleeve, stored in plastic sleeve.  [DDMS]",Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
927650754,Doormouse And Venetian Snares,Skelechairs,Addict Records,ADDICT015,"12"", Ltd, W/Lbl",13467976,For Sale,55.99,2019-05-21 01:21:34,[Addict] Like New!  Vinyl are shiny excellent!  Minor marks.. sounds fantastic!!  BANGIN!!   Clean white center labels with printed info sticker.  MEGA RARE!   SNARES MEGAMIX!!!!! [DDMS],Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
927951284,Double Beat,Voodoo Funk,Big Sur Recordings,BS 001,"12""",345491,For Sale,7.95,2019-05-21 01:21:34,"[FutureJAzz] VG+ Vinyl is excellent, minor surface marks. Sounds fabulous!  Clean center labels.  Original cover is also VG++ excellent [J-Anonymous]",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
927661706,Drasko V + Kero,T1/T2,Detroit Underground,detund22,"12"", Ora",5968768,Draft,10.95,2019-05-21 01:21:34,[Techno3] New Item!  Picture cover is sharp!!  Drumcell!,Mint (M),Mint (M),Y,,0,1,0.0,
924088551,EL-P,Truancy,Definitive Jux,DJX28-7,"7""",106708,For Sale,5.99,2019-05-21 01:21:34,[7Inch] Vinyl is Like New! clean unmarked center labels. white paper sleeve with old store price sticker.  stores in plastic sleeve. [DDMS],Near Mint (NM or M-),Generic,Y,,0,1,0.0,
927694029,Elektroplasma,Molecules,Uncivilized World,UW 02,"12""",36842,For Sale,19.95,2019-05-21 01:21:34,"[Hardcore] VG++ vinyl is clean excellent.  Minimal surface marks.    Cleaned, shiny sounds fantastic! Clean center labels. Original UW cover is also VG+ nice with minimal wear. [DDMS]",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
925348841,Ellis Dee / New London Jazz Connection,Whitehouse Classics - Volume 4,White House Records,WYHSC 004,"12""",43623,Sold,12.95,2019-05-21 01:21:34,"[DNB2] VG+ vinyl is very nice and clean, has some surface marks.  fully play tested and sounds fantastic!  Clean center label.  WHC Mo's cover is also VG+ nice with minor wear and ""12"" written small at corner.  Sweet Jungle Vibes!  [DDMS]",Very Good Plus (VG+),Very Good Plus (VG+),N,,0,1,0.0,
920436110,Em Vee,Em Vee Edits ,Razor N Tape,RNT045,"12"", 180",13312308,Draft,15.95,2019-05-21 01:21:34,[RNT]  New Item!  never sealed.  Generic white cover is sharp!  Disco Edits! JAMZ!!,Mint (M),Generic,Y,,0,1,0.0,
926189824,Emotional Joystick,Zod 03,Zod,zod.03,"12"", TP",13459581,For Sale,15.95,2019-05-21 01:21:34,"[Hardcore] VG+ vinyl has minor surface marks, plays great. Some DJ marker on Test Pressing center label. white paper sleeve, no hard cover. stored in plastic sleeve. [DDMS]",Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
927951501,Fauna Flash,The Vienna Mixes,Compost Records,COMPOST 098-1,"12""",19796,For Sale,6.95,2019-05-21 01:21:34,"[House-FutureJazz] VG++ Vinyl is nice and clean, has minor surface marks. Plays great! Clean center labels. Picture cover is sharp, very nice, stored in plastic sleeve.[J-Anonymous]",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
924121453,Fields Of Defacement,Desorientatet,Fischkopf Hamburg,fisch017,"12"", W/Lbl",2506340,For Sale,19.95,2019-05-21 01:21:34,"[Hardcore] VG+ white label vinyl is excellent, glossy with minor surface marks.  Plays great!  White paper sleeve, stored in plastic sleeve. no hard cover [DDMS]",Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
923691596,Fuckface (2),Fuckface,Six Weeks,SW-20,"12"", MiniAlbum",1552262,For Sale,12.95,2019-05-21 01:21:34,[Rock-Anon] Vinyl is VG+++ excellent.  Clean and plays fabulous!  Clean center labels.  Booklet is MINT!  Black embossed cover is also VG+++ with minimal scuffs.  stored in plastic sleeve.   ,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
922481291,Gerardo Frisina,Ad Lib,Schema,SCLP 329,"2xLP, Album",211904,For Sale,14.95,2019-05-21 01:21:34,"[Jazz-Anon] VG+ Vinyl is very nice, minimal surface marks, a bit more on disc 2. Clean center labels.  Picture cover is also VG+ with minimal edge-rub wear, clean spine, stored in plastic sleeve.  Lovely Latin Jazz Future House stylee",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,2,0.0,
927947857,Grupo Batuque,Between The Lines (Big Bang Remixes),Far Out Recordings,FARO 059,"12""",41711,For Sale,7.95,2019-05-21 01:21:34,"[House-Latin] VG+++ Vinyl is excellent, Sounds fabulous!  Clean center labels.  Far Out cover is also VG++ excellent, stored in plastic sleeve. [J-Anonymous]",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
852093863,Handbraekes,#3,Ed Banger Records,ED109,"12"", EP",12678678,For Sale,18.95,2019-05-21 01:21:34,"[Techno3] New Item!  Mr. Oizo + Boyz Noise = Handbaekes! Factory Sealed, Sharp!  Picture Cover!",Mint (M),Mint (M),Y,,0,1,0.0,
924014864,Harrell & Sharron Lucky,Pease Porridge Hot EP,Stones Throw Records,STH7010,"7"", EP",448068,Sold,13.95,2019-05-21 01:21:34,"[7Inch] Vinyl is Like New!  clean unmarked center labels.  Picture cover is sharp,but has old price sticker on back and a small ""5"" written on the front corner.  [DDMS] ",Near Mint (NM or M-),Very Good Plus (VG+),N,,0,1,0.0,
926463813,"Have A Few, Get Some",Have A Few... Get Some,Addict Records,Addict Records 07,"2x12"", Album",98368,For Sale,14.49,2019-05-21 01:21:34,[Addict] Like New!  Vinyl are shiny excellent!  Picture Cover is also Like New!    DJ Anonymous! M. Frank!   ILL Trip Hop Breaks and Breakcore / DNB trax!  Midwest!  414 Milwaukee!  RIPatrick Swayze!  [DDMS],Near Mint (NM or M-),Near Mint (NM or M-),Y,multiple copies,0,2,0.0,
919875337,Hieroglyphics,The Last One [Go The Length],Hiero Imperium,HI0002,"12""",643446,For Sale,8.95,2019-05-21 01:21:34,"[HipHop] VG+++ Vinyl is clean shiny excellent. closer to -NM! Plays and sounds fantastic! Clean center labels. Heavy weight Picture cover is also Like New, stored in plastic sleeve.  Sharp! [SKlee]",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
927859355,The Infamous Stringdusters,Let It Go,High Country Recordings,none,"CD, Album, Car",7693524,For Sale,5.99,2019-05-21 01:21:34,"Disc is clean, shiny excellent,Like New!! Plays perfect! Card case is also Sharp!  in opened shrink wrap with OBB sticker! Like New! No Cuts, Holes or Markings. Quite Rare!",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
927953568,Interfearence,Take That Train,Ubiquity,UR12088,"12""",114481,For Sale,5.99,2019-05-21 01:21:34,"[FutureJazz] VG+++ Vinyl is excellent, Sounds fabulous! Clean center labels. Picture cover is also VG++ excellent, stored in plastic sleeve. [J-Anonymous]",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
927671779,Jack Acid,Str8jack'n EP,Tricky Filter,TRICK 01,"12"", EP",313241,For Sale,18.95,2019-05-21 01:21:34,[Techno3] ILL Techno!  Like New!  Vinyl and Printed cover are clean and sharp!  Stored in plastic sleeve. ,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
927954753,Jazztronik,Set Free / Future Talk,Flower Records,FLRS-027,"12""",7307099,For Sale,12.95,2019-05-21 01:21:34,"[House-Deep] VG++ Vinyl is very nice and clean, minor surface marks.  Sounds fabulous!  Clean center labels and sharp original cover.. [J-Anonymous]",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
926752294,Jega / Kid Spatula,Unity Gain / Hard Love,"Planet Mu, Planet Mu","ZIQ009, ziq009","12"", Cle",21657,For Sale,7.95,2019-05-21 01:21:34,"[Hardcore] VG vinyl is well used, but plays nice.  DJ marker on vinyl.  Clean center labels.  Original cover is solid with creases corner.  [DDMS] ",Very Good (VG),Very Good (VG),Y,,0,1,0.0,
927925661,Jerome Richardson,Way In Blues / Minor Flute,Cosmic Sounds,CS12-05,"12""",263138,For Sale,7.95,2019-05-21 01:21:34,[FutureJazz-House] VG+++ Vinyl and cover are clean excellent. stored in plastic sleeve. Jazz Fatties! [J-Anonymous],Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
923670239,John Lydon,An Interview With John Lydon,Lip Service Magazine,LSM 01,LP,1232478,For Sale,13.95,2019-05-21 01:21:34,[Soundtrack] VG+++ Vinyl and Gatefold cover are excellent.. close to -NM with minimal wear.  stored in plastic sleeve.  [Anon],Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
925751572,The Joker (4),Poison EP,Six Shooter,SIX 04,"12""",180822,For Sale,15.95,2019-05-21 01:21:34,"[Hardcore] VG+ Vinyl has minor surface marks.  Cleaned and fully play tested. sounds BANGIN awesome!   Clean center labels.  Clear plastic sleeve, no hard cover.  [DDMS]",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
919927856,Julian Perez,Off The Beaten Tracks ,Rawax,RWX04,"12""",13358484,For Sale,15.95,2019-05-21 01:21:34,[House-Tech] New Item! Rawax cover is sharp!  Future Beat Alliance Remix!!,Mint (M),Mint (M),Y,,0,1,0.0,
919931848,Jus Nowhere,The End of Times,MyHouse YourHouse,MHYH016 ,"12""",12703659,Draft,14.49,2019-05-21 01:21:34,[Minimal] My guy Jus Nowhere from DC aka Rush Plus!!  ILL Trax!  Generic white cover..,Mint (M),Generic,Y,,0,1,0.0,
919898476,Jus Nowhere & Jackson Ryland,Foldin' & Rollin' EP ,Cahoots Records,HOOTS103,"12"", EP",13325563,For Sale,14.49,2019-05-21 01:21:34,[House-Deep] New Item!   The dudes from DC!  aka Rush Plus!  Generic black cover is sharp!  Vinyl Only!!,Mint (M),Generic,Y,,0,1,0.0,
919813956,Kanye West,Stronger,Roc-A-Fella Records,1744412,"12"", Single, Pic, 250",1039429,For Sale,29.95,2019-05-21 01:21:34,[HipHop] Like New!  Complete with clear plastic sleeve with banner sticker.  [SKlee],Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
927934327,Kaori,Good Life,Disorient,SUSHI 35,"12""",76296,For Sale,10.95,2019-05-21 01:21:34,[FutureJazz-House] VG+++ Vinyl and cover are clean excellent. stored in plastic sleeve. [J-Anonymous],Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
919815714,Killing Joke,Eighties,"EG, EG","EGOX16, 821 224-1","12"", Single",173097,For Sale,12.95,2019-05-21 01:21:34,"[Pop] VG+++ closer to -NM.  looks and sounds fabulous!  Clean center labels.  Generic black slim cover, MISSING PICTURE COVER.  [SKlee]",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
924120901,La Peste,Untitled,Hangars Liquides,HL021,"12""",157891,For Sale,29.95,2019-05-21 01:21:34,"[Hardcore] Vinyl has minor surface marks, cleaned and fully play tested, sounds VG++ fantastic!  No Skips or Pops! Clean unmarked Black center labels.  Generic black slim cover is very nice and solid.  Now stored in plastic sleeve. [DDMS]",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
927951377,Les Mokò,Frisés,Big Sur Recordings,BS 003,"12""",353603,For Sale,7.95,2019-05-21 01:21:34,"[FutureJazz] VG+ Vinyl is excellent, minor surface marks. Sounds fabulous!  Clean center labels.  Original cover is also VG++ excellent [J-Anonymous]",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
924118606,The Locust,The Locust,"Gold Standard Laboratories, Gold Standard Laboratories","GSL 15, GSL15","LP, Album, RE, Gre",4026466,For Sale,26.95,2019-05-21 01:21:34,[Hardcore] Like New!  Green marbled wax is unmarked excellent.  Clean unmarked center labels..  Insert is MINT!  Picture cover is Sharp!  stored in plastic sleeve. [DDMS],Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
927358093,Lord Kitchener,London Is The Place For Me,Honest Jon's Records,HJP3,"12""",65287,For Sale,12.95,2019-05-21 01:21:34,[House-Deep] VG+++ Vinyl is clean shiny excellent.  plays fabulous!  Clean center labels.  Original cover is also VG++ stored in plastic sleeve.  GreensKeeper! [J-Anonymous],Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
923690684,Magma (6),Magma Live,Tomato,2696081,"2xLP, Album, RE",2789029,For Sale,39.95,2019-05-21 01:21:34,"[Jazz-Anon] WOW!  Like New on all accounts.  Confirmed runouts.  Made in Germany! Glossy vinyl, Clean black center labels.  Gatefold is glossy sharp, unmarked excellent.  Stored in plastic sleeve.",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,2,0.0,
925344915,Mash Up Soundsystem,Klängkläng v4.0,Mash Up,MASHUP3,"12""",319626,For Sale,12.95,2019-05-21 01:21:34,"[Hardcore] VG++ Black Vinyl is nice and clean, minor surface marks. plays fantastic! BANGIN! Clean center labels.. Generic black sleeve is excellent.   Doormouse!  DuranDuranDuran!!!!!  [DDMS]",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
920427080,Massive Attack,The Spoils ,"Virgin EMI Records, Virgin EMI Records, Virgin EMI Records","VST2142, 00602557044522, VST 2142","12"", Single, Lav",9284469,For Sale,32.95,2019-05-21 01:21:34,[Wall] New Item!  Featuring Hope Sandoval and Ghostpoet!!    Factory Sealed picture cover is sharp!!,Mint (M),Mint (M),Y,,0,1,0.0,
927694829,Matt Green,Corrupt Redux #1,Corrupt Redux,REDUX01,"12""",1210328,For Sale,11.95,2019-05-21 01:21:34,"[Hardcore] VG+++ Vinyl is excellent, closer to -NM. plays fantastic! Clean center labels. original cover is also glossy  nice with soft corners.  [DDMS]",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
919183380,Mennie (2) & Julien Sandre,Phutura EP ,Infuse,INFUSE030,"12"", EP",13260858,Sold,14.95,2019-05-21 01:21:34,[House-Tech] New Item! ILL House Trax! Generic white cover is sharp!!,Mint (M),Generic,N,,0,1,0.0,
919853073,Mic Geronimo,Nothin' Move But The Money,Blunt Recordings,TVT-4931-OP,"12"", Promo",1154782,For Sale,4.19,2019-05-21 01:21:34,[HipHop] VG+++ Vinyl is clean shiny excellent.  closer to -NM!  Plays and sounds fantastic!   Clean center labels.  original Blunt cover is nice with minor wear.  [SKlee],Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
